internalID,ID,raMedian,decMedian,X,Y,spCl,spSubCl,Var_Type,Var_subType,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,CAR_mean,CAR_sigma,CAR_tau,Con,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_0,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_0,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_0,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodGLS,PeriodLS,PeriodWMCC,Period_fit,Psi_CS,Psi_eta,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC,g-i,g-r,r-i,SDSS,SDSSo,RAJ2000,DEJ2000,THINGID,Plate,MJD,Fiber,z.v,z.b,e_z.b,f_z.b,z.PCA,e_z.PCA,qCont,zCIV,zCIII,zMgII,Morph,Btarg1,Atarg1,Atarg2,eBtarg0,NspBOSS,f7,Plate7,MJD7,Fiber7,US,alphanu,SNRSpec,SNR1700,SNR3000,SNR5150,FW(CIV),HW(CIV)b,HW(CIV)r,A(CIV),W(CIV),e_W(CIV),FW(CIII),HW(CIII)b,HW(CIII)r,A(CIII),W(CIII),e_W(CIII),FW(MgII),HW(MgII)b,HW(MgII)r,A(MgII),W(MgII),e_W(MgII),BAL-VI,BI(CIVt),e_BI(CIVt),AI(CIVt),e_AI(CIVt),Chi2CIVt,N2t,Vmin2t,Vmax2t,N.45t,Vmin.45t,Vmax.45t,W(SiIVt),W(CIVt),W(AlIIIt),RUN,Ph-MJD,Rerun,Colcam,Field,objID,Fu,Fg,Fr,Fi,Fz,IVFu,IVFg,IVFr,IVFi,IVFz,umag,gmag,rmag,imag_2,zmag,e_umag,e_gmag,e_rmag,e_imag,e_zmag,Fut,Fgt,Frt,Fit,Fzt,iMAG_2a,D(g-i),Extu,Extg,Extr,Exti,Extz,ExtuR,ExtgR,ExtrR,ExtiR,ExtzR,logNHI,Varmatch,Varchi2,VarA,Vargamma,logXct,SNR(X),sepX,NDetX,F0.2-12,e_F0.2-12,F0.2-2,e_F0.2-2,F4.5-12,e_F4.5-12,F0.2-12W,e_F0.2-12W,L0.2-12,L0.5-2,L4.5-12,L0.2-2W,f_F4.5-12,sepXM,GALEX,FFUV,IVFUV,FNUV,IVNUV,Jmag,e_Jmag,SNR(J),f_Jmag,Hmag,e_Hmag,SNR(H),f_Hmag,Kmag,e_Kmag,SNR(K),f_Kmag,Sep2,W1mag,e_W1mag,W1SNR,W1chi2,W2mag,e_W2mag,W2SNR,W2chi2,W3mag,e_W3mag,W3SNR,W3chi2,W4mag,e_W4mag,W4SNR,W4chi2,CCflags,PHflag,sepW,UKIDSS,FY,e_FY,FJ,e_FJ,FH,e_FH,FK,e_FK,FIRST,F1p,SNR(1),sep1,DR12,DR7,Separation
Blind14A_35_S22_1046_3630,HiTS112042+003424,170.175903039,0.573512873191,1046.7631161,3630.48015882,QSO,BROADLINE,QSO,,0.0888092477997,0.253287829735,1.0,0.190476190476,65.8850085853,0.0445812186517,0.324888853071,0.0,7.49387939554,0.165401069315,0.389869531302,0.508387193805,0.692139119278,0.981588353011,0.0553641285307,0.0322747609105,0.030185495121,0.0150373663386,0.0,1.8603634382,0.709177343731,2.13811326388,0.0391047248793,0.0164564520461,0.0171662841973,0.017535283876,0.0,-0.0653022562251,-0.321045323513,0.186037551479,0.033195993239,0.00682245161601,0.00543666751152,0.0109121778556,0.0,-1.08334724825,0.602238179229,0.99138838217,-0.0249109598711,-0.0100794784234,1.87893215161,21.4053048739,0.00220830988394,0.0291646812391,0.285714285714,0.0,0.0048646071521,0.00574189002805,0.0484407711928,0.00576966389575,0.00440470424779,0.990068105745,0.27907895283,0.705699598126,0.058010312429,0.269076106922,-0.35616238042,0.0905921000012,0.452469896151,0.0472695463216,0.767987196888,0.741155815964,,,,112042.17+003424.2,112042.17+003424.2,170.175747,0.573413,108066171,3838,55588,924,1.624,1.622186,8.57E-4,0,1.619474,6.78E-4,0.1032,1.6148,1.6161,1.6154,0,3298535407616,0,0,0,0,0,,,,0,-0.6351,0.78,0.79,0.88,-1.0,2409.7,1597.4,812.4,4.36,26.9,2.98,6482.6,2594.0,3888.6,2.01,37.2,1.7,4636.3,2576.0,2060.2,2.66,62.6,1.89,1,522.9,78.1,4474.2,1508.5,7.6,1,3004.6,5557.0,4,2128.4,20043.4,,,,6793,54210,301,5,64,1237674650998145374,3.01359,4.38752,4.97934,6.1687,7.65971,13.191738,48.453617,30.694675,15.123106,1.730837,21.3,20.894,20.756,20.524,20.28,0.099,0.036,0.039,0.045,0.106,2.63213,4.1571,4.86393,6.15478,7.50664,-24.5,0.093,0.219,0.161352,0.117026,0.088737,0.062916,0.165193,0.128717,0.089046,0.066171,0.049219,22.012,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.0402,298.3257,0.3494,66.4551,,,,,,,,,,,,,,17.057,0.135,8.1,0.98,15.842,0.167,6.5,0.89,12.579,,-0.1,0.83,8.658,,-0.8,0.0,0000,BBUU,0.36,1,1.40277E-31,2.57371E-32,2.51744E-31,3.937E-32,2.71997E-31,8.43133E-32,3.14195E-31,6.67789E-32,0,,,,DR12,DR7,0.6669274222901059
Blind14A_35_S31_1656_2710,HiTS112140+005124,170.419363798,0.856685308504,1656.90787736,2710.92612925,QSO,BROADLINE,QSO,,0.0868692581234,0.993839164923,1.0,0.333333333333,39.35834741,0.0355694431076,0.542325024161,0.0,37.2625415122,0.0996239557316,0.245230377309,0.374406095574,0.543430716366,0.548394803759,0.0628289819417,0.0297429955607,0.0264425874633,0.0294990238779,0.0,-2.19482673196,-2.39594432186,0.276878998429,0.0390660661896,0.0151683473833,0.0134920576097,0.0146160981645,0.0,-0.14018863116,1.70653441669,-0.499199503012,0.0232697092573,0.00256919754549,0.016655923382,0.0120972795851,0.0,0.779559148228,-0.206628311271,-1.02764437822,-0.085866424576,-0.0066648761059,6.3004350585,21.3450167101,0.00229872585415,0.0273388205041,0.428571428571,0.0666666666667,0.00647092316831,0.0065339783499,0.0890171407852,0.00665477429386,0.00426039534253,0.973375758629,0.342073133388,0.64327236463,0.0448604091443,0.330596032617,-1.09269823025,0.181184200002,1.78076162728,0.0490663417687,0.756497663988,0.783548400031,,,,112140.63+005123.8,112140.63+005123.8,170.419296,0.856634,117160984,3839,55575,558,1.665,1.668576,4.78E-4,0,1.678388,,0.1096,-1.0,1.6507,1.6707,0,3298535014400,0,0,0,0,0,,,,0,-0.7025,0.93,0.91,0.79,-1.0,,,,-1.0,,,8951.8,4396.1,4555.7,2.31,46.0,1.95,7347.2,2354.8,4992.4,2.16,48.2,1.96,1,1349.5,246.0,5685.9,2479.7,6.7,1,3004.6,6808.2,6,1177.6,25698.1,,,,6793,54210,301,6,66,1237674651535147266,2.33221,2.65903,3.67331,4.84187,4.74192,10.742012,87.691628,32.712914,15.633608,1.350531,21.577,21.437,21.086,20.786,20.785,0.141,0.044,0.052,0.057,0.188,-1.0,-1.0,-1.0,-1.0,-1.0,-24.28,0.384,0.169,0.124235,0.090105,0.068324,0.048443,0.167936,0.130855,0.090525,0.067269,0.050036,22.012,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.5355,256.7975,1.1373,342.753,,,,,,,,,,,,,,16.744,0.1,10.8,0.9,15.406,0.124,8.8,0.88,11.751,,1.3,0.91,8.189,,1.8,0.0,0000,ABUU,0.49,1,2.24398E-32,4.90947E-32,2.13124E-31,4.78599E-32,1.99229E-31,6.23011E-32,2.46047E-31,5.31387E-32,0,,,,DR12,DR7,0.30606572278962374
Blind14A_36_N27_0851_2856,HiTS112557+012202,171.489219861,1.3674163135,851.420225762,2856.27187857,QSO,BROADLINE,QSO,,0.13206330742,0.925379390682,2.0,0.35,241.432163275,-0.194983440286,0.088771643167,0.0,4.75878392999,0.219699855988,0.260976622837,0.285497094907,0.574077498237,0.794429256342,0.0875526525989,0.0550553666991,0.0202861984244,0.0292526670067,0.0,0.42621984784,-0.244251298563,1.40613372142,0.0452899626269,0.00390210453479,0.0220943621794,0.00836098407204,0.0,-1.56471430768,0.474874757667,-0.692659774704,0.0281607951758,0.0129677202828,0.0174209978589,0.00133053413325,0.0,-2.12554144022,-1.31740855311,-2.11619930563,0.105634694813,0.00965235378022,1.68809108019,21.4323298473,0.0032700068791,0.0422528080612,0.35,0.166666666667,0.00863444726206,0.0117027016071,0.376240544386,0.00554878003457,0.00411015202407,0.991217871111,0.307913905758,1.13994540178,0.0723038572576,0.251018447974,0.741452497429,0.091780499999,0.391782530889,0.0700838660357,0.845278768692,0.800036716007,,,,112557.38+012202.5,112557.38+012202.5,171.489109,1.367389,123552708,3839,55575,824,2.841652,2.841652,7.75E-4,0,2.828286,,0.2234,2.8356,2.827,-1.0,0,3298535555072,0,0,0,1,0,,,,2,0.7225,0.81,0.96,-1.0,-1.0,5681.3,2838.8,2842.5,3.66,64.3,2.87,6928.7,2783.0,4145.7,1.35,56.1,16.6,,,,-1.0,,,0,,,,,,0,,,0,,,,,,1462,51669,301,1,308,1237651752395997439,2.00278,3.86235,4.36174,3.95207,4.46008,9.606079,36.907719,25.092236,12.43967,0.604704,21.741,21.032,20.9,21.006,20.848,0.173,0.046,0.05,0.078,0.297,2.00278,3.86235,4.36174,3.95207,4.46008,-25.28,-0.16,0.185,0.136482,0.098988,0.07506,0.053218,0.214789,0.167362,0.11578,0.086037,0.063996,22.039,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.0214,556.6087,0.0509,302.5072,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,1,2.2736E-31,8.23033E-32,1.94855E-31,7.23214E-32,1.60897E-31,7.34544E-32,1.41532E-31,6.23169E-32,0,,,,DR12,DR7,0.41092371557603535
Blind14A_36_S4_1525_2791,HiTS112519+020827,171.330260402,2.1409792827,1525.06819719,2791.51424842,QSO,BROADLINE,QSO,,0.0559546787214,0.999916910682,1.0,0.3,33.8016112167,-1.35389482958E-9,0.595010762612,0.0,9.32216329998,0.0941557671064,0.125373009998,0.167996446939,0.23030240331,0.859996303984,0.0282311804488,0.0175259292841,0.00724161077813,0.00612582973768,0.0,-1.80189539258,-0.395375049678,-1.05643600982,0.015734532377,7.34695768319E-4,0.00939298763658,0.00539243096518,0.0,-1.37360500779,-0.86044176296,-1.83795373006,0.0104992689315,9.45575980777E-4,0.00808003684053,0.00193701202231,0.0,0.263075035726,-0.137154293649,-0.0540193709247,-0.0413387272623,0.00423249844136,0.97817879764,20.1123224675,0.00132017210093,0.00758679697529,0.65,0.0333333333333,0.0038085214253,0.00448931112683,0.275871415604,0.0565633348018,0.0109613061844,0.999999929267,0.312288468617,0.618948552561,0.0158792619206,0.175439909045,-1.10631533657,0.091780499999,1.96778797249,0.0265517270065,0.746380261827,0.538952697506,,,,112519.25+020827.2,112519.25+020827.2,171.330228,2.14091,130801578,4730,55630,394,2.653848,2.653848,5.66E-4,0,2.658806,7.22E-4,0.04966,2.6495,2.6321,-1.0,0,2199023779840,0,0,0,0,0,,,,0,0.2192,1.13,1.13,-1.0,-1.0,6351.7,2722.8,3628.9,5.11,21.6,0.552,8493.9,4800.4,3693.4,2.77,22.7,1.73,,,,-1.0,,,0,,,392.4,13.7,42.6,0,,,3,4580.5,9960.0,,,,1462,51669,301,3,307,1237651753469673724,4.05484,7.52355,10.4081,11.1364,12.4084,10.406813,16.439505,17.26215,7.466156,0.58871,20.979,20.309,19.956,19.883,19.762,0.083,0.036,0.025,0.036,0.113,4.05484,7.52355,10.4081,11.1364,12.4084,-26.24,0.301,0.162,0.118846,0.086197,0.06536,0.046341,0.188606,0.146961,0.101667,0.075549,0.056195,22.012,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.0571,43.3939,0.1623,55.2314,,,,,,,,,,,,,,16.505,0.086,12.6,0.84,15.749,0.151,7.2,0.96,11.466,0.209,5.2,0.95,8.493,,0.2,0.0,0000,ABBU,0.85,1,6.01068E-31,2.2825E-32,6.10908E-31,3.16068E-32,4.36077E-31,8.07446E-32,5.1869E-31,6.47723E-32,0,,,,DR12,DR7,0.2753121480407055
Blind14A_37_N4_0464_1348,HiTS113434+020316,173.645801708,2.05469700544,464.86946543,1348.22901911,QSO,,QSO,,0.0657056075953,0.527257111569,1.0,0.428571428571,284.13690739,0.130192419703,0.0740965951141,0.0,39.966711363,0.258591598398,0.435061438027,0.496965780224,0.765735307776,0.829801717737,0.0590356866775,0.00620894529938,0.0219465579755,0.0106432660253,0.0,-1.65383293941,1.24332366258,-0.939049734846,0.0346307825316,0.0180858052959,0.0178475631823,0.0118872860952,0.0,-1.58070337008,-1.10976392902,-0.623937908661,0.0248777910386,0.00528186281669,0.00272350164441,0.00459638031641,0.0,-0.815324787897,-1.57035505424,-0.514365925742,0.0213041799471,-0.00393272947653,4.9153602744,21.0535773838,0.00190073187358,0.0289590344394,0.142857142857,-0.0666666666667,0.0037912279789,0.00568583643435,0.119211371943,0.00669188388773,0.0104920779096,0.998691137102,0.316418492974,1.08942066939,0.0545254019928,0.22682613544,0.220566006535,0.090583899997,-0.69388792182,0.0400172055863,0.82931402202,0.800954086007,,,,113434.96+020316.4,113434.96+020316.4,173.645706,2.054567,130973558,4740,55651,348,2.068,2.063712,6.54E-4,0,2.077512,,0.1112,2.0685,2.0708,2.0728,0,2199023255552,0,0,0,0,0,,,,0,-0.9598,4.93,7.62,3.71,-1.0,6138.4,2820.2,3318.1,3.31,44.9,1.8,8648.2,3876.6,4771.6,1.18,36.7,3.32,5134.0,3014.0,2120.0,1.89,36.2,3.31,0,,,,,,0,,,0,,,,,,1462,51669,301,3,322,1237651753470656780,3.97564,5.16225,8.28529,9.8816,12.6733,9.686172,40.913197,13.205256,9.707489,0.795521,21.0,20.718,20.204,20.013,19.739,0.088,0.033,0.036,0.035,0.095,-1.0,-1.0,-1.0,-1.0,-1.0,-25.54,0.553,0.148,0.108671,0.078817,0.059765,0.042374,0.24025,0.187201,0.129505,0.096236,0.071582,21.99,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.0232,378.4408,0.4195,175.7942,,,,,,,,,,,,,,16.572,0.096,11.3,0.92,15.251,0.108,10.0,0.84,11.493,0.242,4.5,1.0,8.493,,0.7,0.0,0000,AABU,0.32,1,3.2044E-31,3.13754E-32,3.58341E-31,6.34103E-32,2.44208E-31,5.77671E-32,4.36215E-31,8.08328E-32,0,,,,DR12,DR7,0.581036670375997
Blind14A_38_N4_1843_0326,HiTS112924-000837,172.35288973,-0.143718978968,1843.28478626,326.246096725,QSO,,QSO,,0.104833772792,0.635192903848,1.0,0.368421052632,152.263332604,0.0777413417358,0.142689094261,0.0,7.60745831798,0.268525437722,0.409427007081,0.509826438849,0.713603599175,0.951216911663,0.0673506415922,0.0353239016831,0.0292539623902,0.023749150443,0.0,0.722136471154,-0.331917769061,1.20012459616,0.0454367516494,0.0297042473832,0.0180884024301,0.0298333186067,0.0,0.376457985913,-0.216951479059,1.00154120497,0.0450672622177,0.0253551806358,0.0105884823239,0.0152015434187,0.0,-0.776254472794,-0.0731715062262,0.0910356046893,0.0379319617078,-0.00181235726327,1.70016140044,21.7263170184,0.00258029881155,0.0400146958088,0.368421052632,0.0666666666667,0.00570176414393,0.00810313001125,0.4669756,0.0128456197098,0.00595096375357,0.99920243252,0.263506283742,1.3188624452,0.0902177031694,0.266264922264,0.285940761355,0.0905754999985,-0.461412869394,0.0560603899819,0.816119829682,0.792925128586,,,,112924.66-000837.4,112924.66-000837.4,172.352776,-0.14374,93315511,3840,55574,438,1.617,1.607782,9.48E-4,4,1.60642,,0.188,1.616,1.6077,1.625,0,2199023910912,0,0,0,0,0,,,,0,0.351,0.73,0.67,0.6,-1.0,5405.8,2405.5,3000.2,1.94,27.9,1.2,11333.3,3421.2,7912.1,1.24,45.3,5.96,3374.1,1546.6,1827.5,1.61,140.0,8.27,0,,,,,,0,,,0,,,,,,756,51259,301,3,378,1237648721227415773,1.41046,2.61285,3.15986,4.57917,5.66824,33.832951,86.532761,54.222298,22.94364,1.56236,22.116,21.456,21.249,20.846,20.598,0.13,0.045,0.047,0.049,0.148,-1.0,-1.0,-1.0,-1.0,-1.0,-24.13,0.336,0.12,0.088363,0.064088,0.048596,0.034455,0.247078,0.192521,0.133185,0.098971,0.073616,21.998,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.006,452.6224,0.7058,109.5042,,,,,,,,,,,,,,16.415,0.077,14.2,0.91,15.287,0.098,11.1,1.01,11.538,0.251,4.3,1.05,8.621,0.437,2.5,0.0,0000,AABC,0.15,1,1.47054E-31,3.02838E-32,2.50538E-31,3.85404E-32,3.63292E-31,6.42674E-32,3.79014E-31,5.51787E-32,0,,,,DR12,DR7,0.41636167706883476
Blind14A_38_N4_1157_3583,HiTS113021-000537,172.591500991,-0.0936462447395,1157.17665277,3583.18004159,QSO,,QSO,,0.0868271320742,0.291421337167,1.0,0.368421052632,35.9692714459,-1.87872647994E-10,0.594937162415,0.0,9.91262246055,0.176416995088,0.282773802016,0.425601501461,0.515740547065,0.860866026469,0.0515275410426,0.0237494037299,0.0245599380373,0.0209489009398,0.0,-0.530477242893,-0.105837261565,0.741818030852,0.0437036930214,0.0266625799078,0.00263739494411,0.011048059173,0.0,2.41558669714,2.12181346469,0.476801191199,0.0330317387189,0.00309240076521,0.0158915799019,0.0235223696972,0.0,0.728788060215,0.0252729317545,0.606060350504,-0.0161179491076,0.00408337461063,1.70522517801,21.3994562882,0.00228344089726,0.0330066625094,0.368421052632,0.0666666666667,0.00443414475844,0.00764509473322,0.1391917,0.138802128649,0.00553158538971,0.99999822753,0.229662837149,1.32702750204,0.0568100085265,0.230888208972,-0.241404394486,0.0905754999985,-0.187178893456,0.0488643936674,0.826582830477,0.702085935128,,,,113021.94-000537.5,113021.94-000537.5,172.591431,-0.093754,93326810,3840,55574,440,0.529397,0.529397,1.53E-4,0,0.525598,0.0011,0.2368,-1.0,-1.0,0.527,0,2199023386624,0,0,0,0,0,,,,0,500.0,3.35,-1.0,1.53,4.66,,,,-1.0,,,,,,-1.0,,,4224.2,2514.7,1709.5,1.86,65.0,7.72,0,,,,,,0,,,0,,,,,,756,51259,301,3,379,1237648721227481751,0.773498,2.50514,4.2787,7.3743,8.72755,35.526344,103.050674,44.7342,19.764635,1.621079,22.745,21.502,20.921,20.33,20.14,0.221,0.043,0.038,0.033,0.096,-1.0,-1.0,-1.0,-1.0,-1.0,-21.97,0.816,0.127,0.093649,0.067922,0.051503,0.036516,0.339814,0.264781,0.183174,0.136118,0.101247,21.998,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.1554,276.4283,0.4547,228.5547,,,,,,,,,,,,,,15.799,0.053,20.4,1.01,14.844,0.075,14.5,0.95,12.423,0.511,2.1,1.01,8.577,,1.0,0.0,0000,AACU,0.31,1,4.22005E-31,2.82886E-32,5.72232E-31,3.9819E-32,6.52703E-31,6.2278E-32,9.559E-31,5.35055E-32,0,,,,DR12,DR7,0.4625674047618411
Blind14A_38_S13_0593_2442,HiTS113308+001633,173.285046628,0.275926737276,593.960804478,2442.1789172,QSO,BROADLINE,QSO,,0.0882241392304,0.572771078989,1.0,0.421052631579,177.275697825,-0.150437051056,0.12021173738,0.0,6.78450473505,0.238579611341,0.286970582658,0.54312013653,0.71968570592,0.944711280919,0.0651509634043,0.00577954550663,0.0168005423079,0.0257014720637,0.0,0.634110196041,1.28889407332,0.726254607652,0.0302226089808,0.0185407066741,0.0176503538082,0.00557338506628,0.0,1.31851798352,2.13321538055,1.12319752081,0.0236087792633,0.0144198668413,0.00710967227901,0.00553167903809,0.0,1.37097660963,1.18073492448,0.811105434168,0.0439548404335,0.0028953893484,1.70891414358,21.3106196307,0.00253861212729,0.0496827874126,0.210526315789,-0.133333333333,0.00517355252621,0.00826938064154,0.0228124,0.0057012419627,0.0304878055872,0.97471551004,0.377277191635,0.868300997858,0.0870692966321,0.286905738984,0.232841773984,0.0905754999985,-0.780291153201,0.0540993974345,0.856546442906,0.798840980967,,,,113308.37+001632.9,113308.37+001632.9,173.284898,0.27581,102733512,3840,55574,778,0.954,0.955064,2.55E-4,0,0.953038,3.41E-4,0.1036,-1.0,-1.0,0.954,0,2199023779840,0,0,0,0,0,,,,0,500.0,3.51,-1.0,3.4,1.18,,,,-1.0,,,,,,-1.0,,,3439.3,1999.2,1440.1,5.18,48.5,1.47,0,,,,,,0,,,0,,,,,,756,51259,301,4,384,1237648721764680029,1.58442,2.7154,3.47814,3.51717,2.9794,29.317379,94.11821,48.322529,26.753624,1.262854,21.992,21.414,21.145,21.132,21.253,0.125,0.041,0.045,0.059,0.29,-1.0,-1.0,-1.0,-1.0,-1.0,-22.58,0.138,0.112,0.082049,0.059509,0.045124,0.031993,0.318904,0.248488,0.171903,0.127742,0.095017,21.98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,1.3906,53.1699,3.4791,5.6518,,,,,,,,,,,,,,16.327,0.071,15.2,0.89,15.538,0.12,9.1,1.04,11.869,0.32,3.4,1.02,8.329,,1.8,0.0,0000,ABBU,0.4,1,2.68758E-31,3.07705E-32,3.51229E-31,4.34718E-32,3.41979E-31,7.10333E-32,5.01078E-31,5.90679E-32,0,,,,DR12,DR7,0.6803653504146905
Blind14A_39_N9_1937_4060,HiTS113330-022435,173.375071607,-2.40982308168,1937.43869993,4060.29947446,QSO,BROADLINE,QSO,,0.0747595700841,0.456143226093,1.0,0.222222222222,262.992382532,-0.171225773079,0.0777574008962,0.0,6.70570073788,0.15104313658,0.19231904823,0.516899701762,0.655392680527,0.989876994815,0.0440977193962,0.0216217316163,0.00201721747085,0.021414722289,0.0,-0.252803829152,-0.65898645722,-0.944375922998,0.0180068510999,0.00147343818042,0.00574289069883,0.00130391510448,0.0,0.661624775798,0.422112896963,0.437017979752,0.0138441856269,0.00271478605493,0.00804593587559,0.00590807751409,0.0,-1.37810977956,0.109802140272,0.848131155106,-0.0187595959755,0.0037788441759,0.951370124746,20.4496041212,0.00175080442268,0.0285080080639,0.444444444444,-0.1,0.00411350863279,0.00539266887479,0.652742619355,0.658407292308,0.00391404743238,0.98730169618,0.302555357046,1.12026827558,0.0488491351462,0.223770129173,-0.200843556392,0.0905363999991,0.471441797581,0.0358032573375,0.758327697166,0.824689873153,,,,113330.00-022435.0,113330.00-022435.0,173.375007,-2.409735,59455051,3789,55269,64,2.198,2.203029,4.93E-4,0,2.204842,0.00152,0.195,2.2021,2.2081,-1.0,0,2199023927296,0,0,0,0,0,,,,2,1.643,1.46,2.09,0.81,-1.0,3896.5,1622.3,2274.2,7.18,50.4,2.6,5192.0,1021.1,4170.9,1.2,33.4,7.66,,,,-1.0,,,0,,,,,,0,,,0,,,,,,1231,51606,301,4,28,1237650761850814680,2.33298,3.67849,3.90943,4.39708,6.19077,13.84742,49.101933,29.976166,15.928916,0.713782,21.576,21.085,21.019,20.89,20.505,0.124,0.042,0.051,0.062,0.202,2.33298,3.67849,3.90943,4.39708,6.19077,-24.79,0.077,0.122,0.08953,0.064935,0.049238,0.03491,0.229945,0.179172,0.12395,0.092108,0.068512,21.939,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.2745,17.6606,-0.4676,5.5568,,,,,,,,,,,,,,16.987,0.129,8.4,0.81,16.248,0.234,4.6,1.0,11.792,,1.4,0.84,8.834,,0.1,0.0,0000,BBUU,1.32,0,0.0,,,,,,,,0,,,,DR12,DR7,0.3931270474263025
Blind14A_39_N10_1479_0833,HiTS113348-022233,173.450204841,-2.37608440856,1479.78853453,833.363989374,QSO,BROADLINE,QSO,,0.0743903590695,0.92572039178,1.0,0.421052631579,36.5185111826,-1.1942321021E-9,0.595078684357,0.0,9.07832543839,0.384909701817,0.476243526204,0.690679109953,0.773300195231,0.974132492933,0.053683902685,0.0101273379927,0.0203682081758,0.020818705698,0.0,-1.41305834147,-0.220037295091,-1.01582533352,0.0356177781985,0.013200839085,0.0169073987994,0.0334884925819,0.0,-2.54259030474,-0.575606655201,-2.0781024515,0.0350109814614,0.00660253993851,0.00449760141144,0.0058494403702,0.0,0.31695390903,2.77956326125,2.15867634797,0.0249386624412,-0.00208085804502,0.976563030569,21.7313875892,0.00213878738169,0.0410144981103,0.105263157895,0.0666666666667,0.00399914992646,0.00602454282256,0.0121353575394,0.0194235131619,0.0159974408391,0.66830887059,0.245456312247,0.945493974134,0.0798889131324,0.172484587851,0.131891388134,0.0904439000005,-1.21220059052,0.0464788175625,0.889558116974,0.776068115147,,,,113348.03-022234.8,113348.03-022234.8,173.450131,-2.376346,59455216,3789,55269,22,2.437877,2.437877,4.15E-4,0,2.442318,0.002751,0.5475,2.4382,-1.0,-1.0,0,2199023386624,0,0,0,0,0,,,,0,500.0,6.15,6.3,0.97,-1.0,3609.9,1418.0,2192.0,5.31,74.6,3.82,,,,-1.0,,,,,,-1.0,,,0,,,,,,0,,,0,,,,,,1231,51606,301,4,28,1237650761850814893,1.53024,2.46152,2.34347,1.94057,3.14798,14.167064,55.434593,35.039879,16.982386,0.686536,22.029,21.52,21.572,21.771,21.199,0.185,0.059,0.078,0.133,0.377,1.53024,2.46152,2.34347,1.94057,3.14798,-24.14,-0.307,0.122,0.089444,0.064872,0.049191,0.034877,0.243674,0.189869,0.131351,0.097608,0.072602,21.939,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.0631,28.1088,0.1219,25.3022,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0,0.0,,,,,,,,0,,,,DR12,DR7,0.9784665025192384
